Column1.cantidad_Cargadores;Column1.cargadores.cantidad_Conectores;Column1.cargadores.conectores.cable;Column1.cargadores.conectores.carga;Column1.cargadores.conectores.identificadorConector;Column1.cargadores.conectores.potencia;Column1.cargadores.conectores.tipo;Column1.cargadores.identificadorCargador;Column1.cargadores.marca;Column1.cargadores.modelo;Column1.cargadores.potencia;Column1.cargadores.tieneCables;Column1.comuna;Column1.direccion;Column1.empresa_Dx;Column1.inscripcion;Column1.fecha;Column1.latitud;Column1.longitud;Column1.nombre;Column1.propietario;Column1.region;Column1.rut_Propietario;Column1.tipo_Instalacion;Column1.horario;año;mes;día
2;1;NO;AC;13382-1;7,4;AC-Tipo 2 (Menneke);15189-1;ENEL X;JUICE BOX 3.0;7,4;NO;Huechuraba;DEL PARQUE 4023;ENEL DISTRIBUCION CHILE S.A.;2770181;30/12/2022 15:59:47;-33,394023;-70,620625;Enel X Way - Cargadores Mas Center Cd. Empresarial;inversiones Paluma Una LTDA;Metropolitana;76498520-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2022;12;30
1;3;SI;AC;13423-1;43;AC-Tipo 2 (Menneke);15235-1;ABB;TERRA 54 CJG (CCS + TYPE2 + CHAdeMO);94,1;SI;San Pedro de Atacama;RUTA  23;CESPA;2767397;28/12/2022 11:24:12;-22,914249;-68,191512;SAVE VOLTEX 10024 EDS COPEC;Cía. de Petroleos de Chile S.A;Antofagasta;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2022;12;28
1;3;SI;DC;13424-1;50;CCS Tipo 2;15235-1;ABB;TERRA 54 CJG (CCS + TYPE2 + CHAdeMO);94,1;SI;San Pedro de Atacama;RUTA  23;CESPA;2767397;28/12/2022 11:24:12;-22,914249;-68,191512;SAVE VOLTEX 10024 EDS COPEC;Cía. de Petroleos de Chile S.A;Antofagasta;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2022;12;28
1;3;SI;DC;13425-1;50;CHAdeMO;15235-1;ABB;TERRA 54 CJG (CCS + TYPE2 + CHAdeMO);94,1;SI;San Pedro de Atacama;RUTA  23;CESPA;2767397;28/12/2022 11:24:12;-22,914249;-68,191512;SAVE VOLTEX 10024 EDS COPEC;Cía. de Petroleos de Chile S.A;Antofagasta;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2022;12;28
2;2;SI;DC;13456-1;60;CCS Tipo 2;15270-1;ENEL X;ENEL X JUICEPUMP 60JC;70;SI;Colina;AV. CHICUREO 2300;ENEL DISTRIBUCION CHILE S.A.;2779243;11/01/2023 09:34:38;-33,285499;-70,677393;IRVE Petrobras Chicureo;INVERSIONES VILLA LAS HORTENCI;Metropolitana;76767190-3;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;1;11
2;2;SI;DC;13457-1;50;CHAdeMO;15270-1;ENEL X;ENEL X JUICEPUMP 60JC;70;SI;Colina;AV. CHICUREO 2300;ENEL DISTRIBUCION CHILE S.A.;2779243;11/01/2023 09:34:38;-33,285499;-70,677393;IRVE Petrobras Chicureo;INVERSIONES VILLA LAS HORTENCI;Metropolitana;76767190-3;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;1;11
2;1;NO;AC;13458-1;22;AC-Tipo 2 (Menneke);15271-1;ENEL X;JUICEBOX 3.0;22;NO;Colina;AV. CHICUREO 2300;ENEL DISTRIBUCION CHILE S.A.;2779243;11/01/2023 09:34:38;-33,285499;-70,677393;IRVE Petrobras Chicureo;INVERSIONES VILLA LAS HORTENCI;Metropolitana;76767190-3;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;1;11
2;2;SI;DC;14844-1;150;CCS Tipo 2;16214-1;ENEL X ;ENEL X JUICEPUMP 150 JC;160;SI;Independencia;avenida presidente eduardo frei montalva 2797;ENEL DISTRIBUCION CHILE S.A.;2846820;24/04/2023 17:33:00;-33,40317;-70,681088;Enel X Way - Petrobras 14 de La Fama;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;4;24
2;2;SI;DC;14847-1;50;CHAdeMO;16214-1;ENEL X ;ENEL X JUICEPUMP 150 JC;160;SI;Independencia;avenida presidente eduardo frei montalva 2797;ENEL DISTRIBUCION CHILE S.A.;2846820;24/04/2023 17:33:00;-33,40317;-70,681088;Enel X Way - Petrobras 14 de La Fama;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;4;24
2;1;NO;AC;14846-1;22;AC-Tipo 2 (Menneke);16215-1;ENEL X ;JUICEBOX 3.0 ;22;NO;Independencia;avenida presidente eduardo frei montalva 2797;ENEL DISTRIBUCION CHILE S.A.;2846820;24/04/2023 17:33:00;-33,40317;-70,681088;Enel X Way - Petrobras 14 de La Fama;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;4;24
1;1;NO;AC;13524-1;22;AC-Tipo 2 (Menneke);15314-1;ETREL;GHB1Y5CZ40;22;NO;La Cisterna;GOYCOLEA 100;ENEL DISTRIBUCION CHILE S.A.;2782727;13/01/2023 18:10:23;-33,540331;-70,6637;IRVE GOYCOLEA 100;COPEC VOLTEX SPA;Metropolitana;77107835-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;1;13
1;2;SI;DC;13605-1;60;CCS Tipo 2;15355-1;Enel X;Enel X JuicePump 60 JC;70;SI;Maipú;Avenida Los Pajaritos  1780;ENEL DISTRIBUCION CHILE S.A.;2783384;16/01/2023 15:37:54;-33,510879;-70,757847;IRVE Espacio Urbano Maipú;SOCIEDAD ADMINISTRADORA DE CEN;Metropolitana;76588066-1;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2023;1;16
1;2;SI;DC;13606-1;50;CHAdeMO;15355-1;Enel X;Enel X JuicePump 60 JC;70;SI;Maipú;Avenida Los Pajaritos  1780;ENEL DISTRIBUCION CHILE S.A.;2783384;16/01/2023 15:37:54;-33,510879;-70,757847;IRVE Espacio Urbano Maipú;SOCIEDAD ADMINISTRADORA DE CEN;Metropolitana;76588066-1;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2023;1;16
3;1;NO;AC;13927-1;7,4;AC-Tipo 2 (Menneke);15588-1;Circontrol;WALLBOX ENEXT PARK T;7,4;NO;Santiago;Cardenal José María Caro 870;ENEL DISTRIBUCION CHILE S.A.;2794359;03/02/2023 16:50:16;-33,43371;-70,6484;Enel X Way - Saba parque forestal;Saba estacionamientos de Chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 08:00-22:00 hrs;2023;2;3
3;1;NO;AC;13927-1;7,4;AC-Tipo 2 (Menneke);15588-2;Circontrol;WALLBOX ENEXT PARK T;7,4;NO;Santiago;Cardenal José María Caro 870;ENEL DISTRIBUCION CHILE S.A.;2794359;03/02/2023 16:50:16;-33,43371;-70,6484;Enel X Way - Saba parque forestal;Saba estacionamientos de Chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 08:00-22:00 hrs;2023;2;3
3;1;NO;AC;13927-1;7,4;AC-Tipo 2 (Menneke);15588-3;Circontrol;WALLBOX ENEXT PARK T;7,4;NO;Santiago;Cardenal José María Caro 870;ENEL DISTRIBUCION CHILE S.A.;2794359;03/02/2023 16:50:16;-33,43371;-70,6484;Enel X Way - Saba parque forestal;Saba estacionamientos de Chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 08:00-22:00 hrs;2023;2;3
1;2;SI;DC;14087-1;60;CCS Tipo 2;15699-1;ENEL X;ENEL X JUICEPUMP 60 JC;70;SI;Independencia;Av. Fermin Vivaceta 1030;ENEL DISTRIBUCION CHILE S.A.;2795549;08/02/2023 11:43:21;-33,418698;-70,663722;Enel X Way - Tottus Vivaceta;HIPERMERCADOS TOTTUS SA;Metropolitana;78627210-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 08:00-22:00 hrs;2023;2;8
1;2;SI;DC;14088-1;50;CHAdeMO;15699-1;ENEL X;ENEL X JUICEPUMP 60 JC;70;SI;Independencia;Av. Fermin Vivaceta 1030;ENEL DISTRIBUCION CHILE S.A.;2795549;08/02/2023 11:43:21;-33,418698;-70,663722;Enel X Way - Tottus Vivaceta;HIPERMERCADOS TOTTUS SA;Metropolitana;78627210-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 08:00-22:00 hrs;2023;2;8
2;1;NO;AC;14469-1;22;AC-Tipo 2 (Menneke);15899-1;Enel X;Juice Box 3.0;22;NO;Conchalí;avenida americo vespucio  1880;ENEL DISTRIBUCION CHILE S.A.;2810116;08/03/2023 17:26:41;-33,367551;-70,681797;Enel X Way - Petrobras Conchali;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;8
2;2;SI;DC;14470-1;60;CCS Tipo 2;15900-1;Enel X;Enel X Juicepump 60JC;70;SI;Conchalí;avenida americo vespucio  1880;ENEL DISTRIBUCION CHILE S.A.;2810116;08/03/2023 17:26:41;-33,367551;-70,681797;Enel X Way - Petrobras Conchali;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;8
2;2;SI;DC;14471-1;50;CHAdeMO;15900-1;Enel X;Enel X Juicepump 60JC;70;SI;Conchalí;avenida americo vespucio  1880;ENEL DISTRIBUCION CHILE S.A.;2810116;08/03/2023 17:26:41;-33,367551;-70,681797;Enel X Way - Petrobras Conchali;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;8
1;3;SI;DC;14664-1;50;CHAdeMO;16063-1;ABB;TERRA 54 CJG;98;SI;Chillan Viejo;Ruta 5 Sur Km 409,7 s/n;CGE;2824088;24/03/2023 19:50:52;-36,633215;-72,188975;Cargador Eléctrico Copec Planta Chillán;Copec S.A.;Ñuble;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;24
1;3;SI;AC;14665-1;43;AC-Tipo 2 (Menneke);16063-1;ABB;TERRA 54 CJG;98;SI;Chillan Viejo;Ruta 5 Sur Km 409,7 s/n;CGE;2824088;24/03/2023 19:50:52;-36,633215;-72,188975;Cargador Eléctrico Copec Planta Chillán;Copec S.A.;Ñuble;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;24
1;3;SI;DC;14666-1;50;CCS Tipo 2;16063-1;ABB;TERRA 54 CJG;98;SI;Chillan Viejo;Ruta 5 Sur Km 409,7 s/n;CGE;2824088;24/03/2023 19:50:52;-36,633215;-72,188975;Cargador Eléctrico Copec Planta Chillán;Copec S.A.;Ñuble;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;24
2;2;SI;DC;14711-1;60;CCS Tipo 2;16100-1;ENEL X ;ENEL X JUICEPUMP 60 JC;70;SI;Huechuraba;Avenida Pedro Fontova  7523;ENEL DISTRIBUCION CHILE S.A.;2824479;27/03/2023 09:39:31;-33,35215;-70,67007;Enel X Way - Petrobras Pedro Fontova;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;27
2;2;SI;DC;14712-1;50;CHAdeMO;16100-1;ENEL X ;ENEL X JUICEPUMP 60 JC;70;SI;Huechuraba;Avenida Pedro Fontova  7523;ENEL DISTRIBUCION CHILE S.A.;2824479;27/03/2023 09:39:31;-33,35215;-70,67007;Enel X Way - Petrobras Pedro Fontova;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;27
2;1;SI;AC;14713-1;22;AC-Tipo 2 (Menneke);16101-1;ENEL X ;JUICEBOX 3.0 ;22;SI;Huechuraba;Avenida Pedro Fontova  7523;ENEL DISTRIBUCION CHILE S.A.;2824479;27/03/2023 09:39:31;-33,35215;-70,67007;Enel X Way - Petrobras Pedro Fontova;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;27
2;1;NO;AC;14764-1;22;AC-Tipo 2 (Menneke);16134-1;Enel X;Juicebox 3.0;22;NO;Lo Prado;Avenida San Pablo 6256;ENEL DISTRIBUCION CHILE S.A.;2830332;31/03/2023 16:55:30;-33,444702;-70,723979;Enel X Way - Petrobras Lo Prado;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;31
2;2;SI;DC;14765-1;50;CHAdeMO;16135-1;Enel X;Enel X Juicepump 60JC;70;SI;Lo Prado;Avenida San Pablo 6256;ENEL DISTRIBUCION CHILE S.A.;2830332;31/03/2023 16:55:30;-33,444702;-70,723979;Enel X Way - Petrobras Lo Prado;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;31
2;2;SI;DC;14766-1;60;CCS Tipo 2;16135-1;Enel X;Enel X Juicepump 60JC;70;SI;Lo Prado;Avenida San Pablo 6256;ENEL DISTRIBUCION CHILE S.A.;2830332;31/03/2023 16:55:30;-33,444702;-70,723979;Enel X Way - Petrobras Lo Prado;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;3;31
2;1;NO;AC;14931-1;7,4;AC-Tipo 2 (Menneke);16271-1;ENEL X;JUICE BOX 2.01;7,4;NO;Vitacura;Santa Maria 6736;ENEL DISTRIBUCION CHILE S.A.;2837488;11/04/2023 17:55:48;-33,376667;-70,571068;Cargadores Electricos Mas Center Santa Maria;INVERSIONES PALUMA UNO LTDA.;Metropolitana;76498520-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;4;11
2;1;NO;AC;14932-1;7,4;AC-Tipo 2 (Menneke);16272-1;ENEL X;JUICE BOX 2.01;7,4;NO;Vitacura;Santa Maria 6736;ENEL DISTRIBUCION CHILE S.A.;2837488;11/04/2023 17:55:48;-33,376667;-70,571068;Cargadores Electricos Mas Center Santa Maria;INVERSIONES PALUMA UNO LTDA.;Metropolitana;76498520-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;4;11
1;2;NO;AC;14955-1;22;AC-Tipo 2 (Menneke);16288-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;Vitacura;Luis Pasteur frente  6589;ENEL DISTRIBUCION CHILE S.A.;2843965;19/04/2023 18:22:58;-33,381379;-70,571055;C E. Voltex Luis Pasteur esq. Eduardo Acevedo;CORPORACION DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;4;19
1;2;NO;AC;14955-2;22;AC-Tipo 2 (Menneke);16288-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;Vitacura;Luis Pasteur frente  6589;ENEL DISTRIBUCION CHILE S.A.;2843965;19/04/2023 18:22:58;-33,381379;-70,571055;C E. Voltex Luis Pasteur esq. Eduardo Acevedo;CORPORACION DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;4;19
2;1;NO;AC;15006-1;22;AC-Tipo 2 (Menneke);16299-1;ENEL X;JUICE BOX 3.0;22;NO;Renca;Domingo Santa Maria  3925;ENEL DISTRIBUCION CHILE S.A.;2843968;19/04/2023 18:32:00;-33,406593;-70,700229;Enel X Way - Petrobras Domingo Santa Maria;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;4;19
2;2;SI;DC;15007-1;60;CCS Tipo 2;16300-1;ENEL X;ENEL X JUICEPUMP 60 JC;70;SI;Renca;Domingo Santa Maria  3925;ENEL DISTRIBUCION CHILE S.A.;2843968;19/04/2023 18:32:00;-33,406593;-70,700229;Enel X Way - Petrobras Domingo Santa Maria;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;4;19
2;2;SI;DC;15008-1;50;CHAdeMO;16300-1;ENEL X;ENEL X JUICEPUMP 60 JC;70;SI;Renca;Domingo Santa Maria  3925;ENEL DISTRIBUCION CHILE S.A.;2843968;19/04/2023 18:32:00;-33,406593;-70,700229;Enel X Way - Petrobras Domingo Santa Maria;Rentas e Inversiones Baker SpA;Metropolitana;77104934-6;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2023;4;19
1;2;NO;AC;15088-1;22;AC-Tipo 2 (Menneke);16378-1;CIRCONTROL;POST EVOLVE SMART T 3G AVD;44;NO;Nunoa;AV IRARRAZAVAL  2899;ENEL DISTRIBUCION CHILE S.A.;2850808;02/05/2023 17:59:45;-33,454713;-70,601041;TE MOBILITY SpA - Punta Blanca ;INMOBILIARIA IRARRAZAVAL DOS S;Metropolitana;76749185-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO DE 9:00 A 22:00;2023;5;2
1;2;NO;AC;15088-2;22;AC-Tipo 2 (Menneke);16378-1;CIRCONTROL;POST EVOLVE SMART T 3G AVD;44;NO;Nunoa;AV IRARRAZAVAL  2899;ENEL DISTRIBUCION CHILE S.A.;2850808;02/05/2023 17:59:45;-33,454713;-70,601041;TE MOBILITY SpA - Punta Blanca ;INMOBILIARIA IRARRAZAVAL DOS S;Metropolitana;76749185-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO DE 9:00 A 22:00;2023;5;2
1;2;NO;AC;15105-1;11;AC-Tipo 2 (Menneke);16397-1;Enel X;JUICEPOLE 1.0;22;NO;Osorno;René Soriano 2619;SAESA;2854646;09/05/2023 10:21:09;-40,587511;-73,103679;Enel X Way - Sodimac Osorno;S0CIEDAD RENTAS FALABELLA S.A;Los Lagos;99556170-0;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2023;5;9
1;2;NO;AC;15105-2;11;AC-Tipo 2 (Menneke);16397-1;Enel X;JUICEPOLE 1.0;22;NO;Osorno;René Soriano 2619;SAESA;2854646;09/05/2023 10:21:09;-40,587511;-73,103679;Enel X Way - Sodimac Osorno;S0CIEDAD RENTAS FALABELLA S.A;Los Lagos;99556170-0;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2023;5;9
2;1;NO;AC;15159-1;22;AC-Tipo 2 (Menneke);16435-1;Enel X;Juice Box 3.0;22;NO;San Joaquín;Avenida Santa Rosa 2414;ENEL DISTRIBUCION CHILE S.A.;2852545;04/05/2023 18:28:05;-33,47673;-70,641712;Enel X Way - EDS Petrobras Pintor Cicarelli;Rentas e Inversiones Beker SPA;Metropolitana;77104934-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;5;4
2;2;SI;DC;15160-1;50;CHAdeMO;16436-1;Enel X;JUICE PUMP 60 JC;70;SI;San Joaquín;Avenida Santa Rosa 2414;ENEL DISTRIBUCION CHILE S.A.;2852545;04/05/2023 18:28:05;-33,47673;-70,641712;Enel X Way - EDS Petrobras Pintor Cicarelli;Rentas e Inversiones Beker SPA;Metropolitana;77104934-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;5;4
2;2;SI;DC;15161-1;60;CCS Tipo 2;16436-1;Enel X;JUICE PUMP 60 JC;70;SI;San Joaquín;Avenida Santa Rosa 2414;ENEL DISTRIBUCION CHILE S.A.;2852545;04/05/2023 18:28:05;-33,47673;-70,641712;Enel X Way - EDS Petrobras Pintor Cicarelli;Rentas e Inversiones Beker SPA;Metropolitana;77104934-6;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2023;5;4
1;2;NO;AC;15248-1;11;AC-Tipo 2 (Menneke);16542-1;Enel X;Juicepole 1.0;22;NO;Talcahuano;Av. Pdte. Jorge Alessandri  3177;CGE;2860379;18/05/2023 08:55:16;-36,789912;-73,06582;Enel X Way - Sodimac Concepcion ;MALL PLAZA EL TREBOL S.A;Biobío;96653660-8;Servicio de recarga Pública (BNUP);Lunes a Domingo de 8:30 a 20:30;2023;5;18
1;2;NO;AC;15248-2;11;AC-Tipo 2 (Menneke);16542-1;Enel X;Juicepole 1.0;22;NO;Talcahuano;Av. Pdte. Jorge Alessandri  3177;CGE;2860379;18/05/2023 08:55:16;-36,789912;-73,06582;Enel X Way - Sodimac Concepcion ;MALL PLAZA EL TREBOL S.A;Biobío;96653660-8;Servicio de recarga Pública (BNUP);Lunes a Domingo de 8:30 a 20:30;2023;5;18
1;1;NO;AC;15286-1;22;AC-Tipo 2 (Menneke);16555-1;ETREL;INCH DUO G-DC3ZFBY10;22;NO;Huechuraba;Av. Américo Vespucio  1155;ENEL DISTRIBUCION CHILE S.A.;2862662;22/05/2023 15:31:43;-33,370862;-70,664014;SAVE MOVICENTER;INV. E INMOB. EL ROSAL S.A.;Metropolitana;96716200-0;Servicio de recarga Pública (BNUP);09:00 A 18:00 hrs;2023;5;22
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-1;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-2;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-3;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-4;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-5;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-6;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-7;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-8;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-9;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-10;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-11;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-12;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
85;1;NO;AC;15306-1;7,4;AC-Tipo 2 (Menneke);16577-13;ENEL X;JUICEBOX 3.0;7,4;NO;Las Condes;av. presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;2864116;24/05/2023 12:39:01;-33,402043;-70,578701;Enel X Way Privados - Parque Arauco;ENEL X WAY CHILE SPA;Metropolitana;77569067-4;Servicio de recarga Pública (BNUP);Lunes a Domingo 10:00 - 21:00;2023;5;24
